Local Traces SL in % - Simulacao gerada a partir do modelo de coracao do CircAdapt
Number of Frames 835	 MVO = 0.7144 MVC = 0.2568
FR= XX Left Marker Time=0.000000000 Right Marker Time=0.833333333 ES Time=0.640073941
Time (s) 		      RED    	     BLUE    	  MAGENTA    	    GREEN    	  GLOBAL     	ECG : 
0.288768985		3.106872991	-7.575834411	-6.754495856	-6.289647679	-4.378276239	0.000000000
0.289768185		3.111634062	-7.591763741	-6.789492186	-6.329068732	-4.399672649	0.000000000
0.290767386		3.115501470	-7.605007333	-6.822579373	-6.366869901	-4.419738784	0.000000000
0.291766587		3.118474135	-7.615518299	-6.853696792	-6.402986629	-4.438431896	0.000000000
0.292765787		3.120587391	-7.623399445	-6.882925302	-6.437494118	-4.455807869	0.000000000
0.293764988		3.121844662	-7.628624543	-6.910222949	-6.470345956	-4.471837197	0.000000000
0.294764189		3.122272112	-7.631260966	-6.935636198	-6.501583056	-4.486552027	0.000000000
0.295763389		3.121885770	-7.631336024	-6.959172874	-6.531207696	-4.499957706	0.000000000
0.296762590		3.120702547	-7.628882168	-6.980846134	-6.559227924	-4.512063420	0.000000000
0.297761791		3.118738859	-7.623931242	-7.000667425	-6.585649207	-4.522877254	0.000000000
0.298760991		3.116024929	-7.616570585	-7.018700995	-6.610529794	-4.532444111	0.000000000
0.299760192		3.112555225	-7.606747235	-7.034878736	-6.633796614	-4.540716840	0.000000000
0.300759392		3.108359181	-7.594548886	-7.049264728	-6.655507373	-4.547740451	0.000000000
0.301758593		3.103458113	-7.580031717	-7.061893188	-6.675690067	-4.553539215	0.000000000
0.302757794		3.097862826	-7.563211793	-7.072760730	-6.694335492	-4.558111297	0.000000000
0.303756994		3.091596138	-7.544153382	-7.081909243	-6.711479118	-4.561486401	0.000000000
0.304756195		3.084672486	-7.522889776	-7.089351481	-6.727127560	-4.563674083	0.000000000
0.305755396		3.077111016	-7.499472586	-7.095117497	-6.741304483	-4.564695888	0.000000000
0.306754596		3.068925903	-7.473937041	-7.099222141	-6.754018538	-4.564562954	0.000000000
0.307753797		3.060133806	-7.446328399	-7.101689745	-6.765287693	-4.563293008	0.000000000
0.308752998		3.050748477	-7.416682994	-7.102536582	-6.775122006	-4.560898276	0.000000000
0.309752198		3.040787618	-7.385051950	-7.101792831	-6.783545186	-4.557400587	0.000000000
0.310751399		3.030265773	-7.351476764	-7.099479971	-6.790572410	-4.552815843	0.000000000
0.311750600		3.019201735	-7.316013323	-7.095633029	-6.796232146	-4.547169191	0.000000000
0.312749800		3.007609530	-7.278703883	-7.090274690	-6.800540779	-4.540477455	0.000000000
0.313749001		2.995496635	-7.239568288	-7.083407293	-6.803494836	-4.532743445	0.000000000
0.314748201		2.982882742	-7.198669612	-7.075073383	-6.805130238	-4.523997623	0.000000000
0.315747402		2.969783094	-7.156055783	-7.065301819	-6.805469539	-4.514261012	0.000000000
0.316746603		2.956208741	-7.111771911	-7.054119208	-6.804533141	-4.503553880	0.000000000
0.317745803		2.942147244	-7.065887159	-7.041574654	-6.802363474	-4.491919511	0.000000000
0.318745004		2.927565999	-7.018498449	-7.027743104	-6.799028212	-4.479425942	0.000000000
0.319744205		2.912436753	-6.969698657	-7.012696125	-6.794591738	-4.466137442	0.000000000
0.320743405		2.896732820	-6.919579007	-6.996504118	-6.789117356	-4.452116915	0.000000000
0.321742606		2.880432593	-6.868226930	-6.979234421	-6.782665410	-4.437423542	0.000000000
0.322741807		2.863518322	-6.815725891	-6.960951183	-6.775293202	-4.422112989	0.000000000
0.323741007		2.845971077	-6.762159127	-6.941718689	-6.767058286	-4.406241257	0.000000000
0.324740208		2.827780432	-6.707601907	-6.921594498	-6.758011708	-4.389856920	0.000000000
0.325739408		2.808932043	-6.652132329	-6.900639057	-6.748207478	-4.373011705	0.000000000
0.326738609		2.789420415	-6.595817852	-6.878903701	-6.737690797	-4.355747984	0.000000000
0.327737810		2.769236121	-6.538731077	-6.856444736	-6.726511862	-4.338112888	0.000000000
0.328737010		2.748376026	-6.480934748	-6.833310044	-6.714712765	-4.320145383	0.000000000
0.329736211		2.726834136	-6.422482405	-6.809539561	-6.702328064	-4.301878973	0.000000000
0.330735412		2.704616297	-6.363449452	-6.785193419	-6.689411906	-4.283359620	0.000000000
0.331734612		2.681719421	-6.303883281	-6.760306799	-6.675994485	-4.264616286	0.000000000
0.332733813		2.658145331	-6.243836931	-6.734920384	-6.662111416	-4.245680850	0.000000000
0.333733014		2.633882054	-6.183306909	-6.709024000	-6.647749219	-4.226549519	0.000000000
0.334732214		2.608963735	-6.122449891	-6.682753038	-6.633035401	-4.207318649	0.000000000
0.335731415		2.583380881	-6.061256587	-6.656092769	-6.617952300	-4.187980194	0.000000000
0.336730616		2.557139938	-5.999770827	-6.629076993	-6.602529350	-4.168559308	0.000000000
0.337729816		2.530241170	-5.938001976	-6.601708663	-6.586766263	-4.149058933	0.000000000
0.338729017		2.502704219	-5.876048522	-6.574071698	-6.570741190	-4.129539298	0.000000000
0.339728217		2.474528664	-5.813904344	-6.546155662	-6.554441119	-4.109993115	0.000000000
0.340727418		2.445727692	-5.751615311	-6.517997435	-6.537898912	-4.090445992	0.000000000
0.341726619		2.416317236	-5.689232044	-6.489638549	-6.521152055	-4.070926353	0.000000000
0.342725819		2.386279637	-5.626715196	-6.461039299	-6.504159566	-4.051408606	0.000000000
0.343725020		2.355647969	-5.564155042	-6.432277669	-6.486994401	-4.031944786	0.000000000
0.344724221		2.324414945	-5.501531745	-6.403332130	-6.469633369	-4.012520575	0.000000000
0.345723421		2.292607341	-5.438916029	-6.374263450	-6.452132966	-3.993176276	0.000000000
0.346722622		2.260232043	-5.376321678	-6.345081040	-6.434500122	-3.973917699	0.000000000
0.347721823		2.227296303	-5.313762352	-6.315794439	-6.416741988	-3.954750619	0.000000000
0.348721023		2.193811598	-5.251261928	-6.286422645	-6.398874954	-3.935686982	0.000000000
0.349720224		2.159788442	-5.188839930	-6.256980915	-6.380911885	-3.916736072	0.000000000
0.350719424		2.125237134	-5.126513979	-6.227482983	-6.362864256	-3.897906021	0.000000000
0.351718625		2.090167214	-5.064299045	-6.197940358	-6.344741480	-3.879203417	0.000000000
0.352717826		2.054590106	-5.002213793	-6.168368089	-6.326556472	-3.860637062	0.000000000
0.353717026		2.018515474	-4.940271751	-6.138776724	-6.308317878	-3.842212720	0.000000000
0.354716227		1.981954313	-4.878489525	-6.109179768	-6.290037273	-3.823938063	0.000000000
0.355715428		1.944916433	-4.816879170	-6.079586758	-6.271722479	-3.805817994	0.000000000
0.356714628		1.907412180	-4.755453763	-6.050008305	-6.253382421	-3.787858077	0.000000000
0.357713829		1.869451526	-4.694225372	-6.020454241	-6.235025344	-3.770063358	0.000000000
0.358713030		1.831043698	-4.633202759	-5.990931535	-6.216656795	-3.752436848	0.000000000
0.359712230		1.792198485	-4.572397101	-5.961449472	-6.198284621	-3.734983177	0.000000000
0.360711431		1.752925214	-4.511816884	-5.932015018	-6.179914492	-3.717705295	0.000000000
0.361710631		1.713234787	-4.451476134	-5.902640274	-6.161557097	-3.700609680	0.000000000
0.362709832		1.673135524	-4.391380278	-5.873329657	-6.143215763	-3.683697543	0.000000000
0.363709033		1.632638110	-4.331541688	-5.844093983	-6.124900054	-3.666974404	0.000000000
0.364708233		1.591747398	-4.271954332	-5.814927467	-6.106603549	-3.650434487	0.000000000
0.365707434		1.550474503	-4.212632622	-5.785842967	-6.088337891	-3.634084744	0.000000000
0.366706635		1.508828513	-4.153584735	-5.756847774	-6.070109393	-3.617928347	0.000000000
0.367705835		1.466818761	-4.094818845	-5.727949257	-6.051924495	-3.601968459	0.000000000
0.368705036		1.424452416	-4.036336150	-5.699148533	-6.033783641	-3.586203977	0.000000000
0.369704237		1.381737705	-3.978141805	-5.670450385	-6.015690862	-3.570636337	0.000000000
0.370703437		1.338683038	-3.920241484	-5.641860137	-5.997650756	-3.555267335	0.000000000
0.371702638		1.295296543	-3.862639949	-5.613382352	-5.979667224	-3.540098246	0.000000000
0.372701839		1.251585699	-3.805339989	-5.585019865	-5.961742542	-3.525129174	0.000000000
0.373701039		1.207557673	-3.748343699	-5.556774932	-5.943878459	-3.510359854	0.000000000
0.374700240		1.163220673	-3.691656259	-5.528652678	-5.926079540	-3.495791951	0.000000000
0.375699440		1.118581773	-3.635279581	-5.500655302	-5.908347552	-3.481425165	0.000000000
0.376698641		1.073648888	-3.579218246	-5.472787482	-5.890686692	-3.467260883	0.000000000
0.377697842		1.028428654	-3.523472935	-5.445050398	-5.873097813	-3.453298123	0.000000000
0.378697042		0.982928476	-3.468046817	-5.417447531	-5.855584020	-3.439537473	0.000000000
0.379696243		0.937155058	-3.412941048	-5.389980577	-5.838146723	-3.425978323	0.000000000
0.380695444		0.891115200	-3.358157110	-5.362651559	-5.820787679	-3.412620287	0.000000000
0.381694644		0.844815378	-3.303695730	-5.335461854	-5.803508043	-3.399462562	0.000000000
0.382693845		0.798262308	-3.249558358	-5.308413528	-5.786309667	-3.386504811	0.000000000
0.383693046		0.751462838	-3.195747062	-5.281509238	-5.769195000	-3.373747116	0.000000000
0.384692246		0.704423061	-3.142261644	-5.254749611	-5.752164547	-3.361188185	0.000000000
0.385691447		0.657150009	-3.089104851	-5.228137979	-5.735221459	-3.348828570	0.000000000
0.386690647		0.609648586	-3.036273056	-5.201671889	-5.718363308	-3.336664916	0.000000000
0.387689848		0.561925556	-2.983768451	-5.175354216	-5.701592845	-3.324697489	0.000000000
0.388689049		0.513986815	-2.931590863	-5.149185700	-5.684910772	-3.312925130	0.000000000
0.389688249		0.465837780	-2.879738108	-5.123165262	-5.668316053	-3.301345411	0.000000000
0.390687450		0.417486662	-2.828218809	-5.097301704	-5.651817231	-3.289962771	0.000000000
0.391686651		0.368937427	-2.777024672	-5.071588404	-5.635407941	-3.278770898	0.000000000
0.392685851		0.320195165	-2.726154458	-5.046025194	-5.619088079	-3.267768142	0.000000000
0.393685052		0.271265802	-2.675608703	-5.020613536	-5.602859137	-3.256953893	0.000000000
0.394684253		0.222156025	-2.625389987	-4.995356773	-5.586724441	-3.246328794	0.000000000
0.395683453		0.172870104	-2.575493742	-4.970251729	-5.570681022	-3.235889097	0.000000000
0.396682654		0.123414130	-2.525921230	-4.945300560	-5.554731085	-3.225634686	0.000000000
0.397681855		0.073793362	-2.476671125	-4.920503070	-5.538874573	-3.215563851	0.000000000
0.398681055		0.024012263	-2.427739748	-4.895856911	-5.523109357	-3.205673438	0.000000000
0.399680256		-0.025922655	-2.379130161	-4.871365910	-5.507439297	-3.195964506	0.000000000
0.400679456		-0.076007092	-2.330838334	-4.847027410	-5.491861990	-3.186433706	0.000000000
0.401678657		-0.126235394	-2.282864790	-4.822842924	-5.476379077	-3.177080546	0.000000000
0.402677858		-0.176603175	-2.235206055	-4.798810307	-5.460988668	-3.167902051	0.000000000
0.403677058		-0.227105244	-2.187861414	-4.774929945	-5.445691337	-3.158896985	0.000000000
0.404676259		-0.277736983	-2.140828494	-4.751200703	-5.430486186	-3.150063091	0.000000000
0.405675460		-0.328493403	-2.094106136	-4.727622559	-5.415373412	-3.141398877	0.000000000
0.406674660		-0.379369450	-2.047693506	-4.704195790	-5.400353503	-3.132903062	0.000000000
0.407673861		-0.430360621	-2.001588216	-4.680919245	-5.385425575	-3.124573414	0.000000000
0.408673062		-0.481461593	-1.955790383	-4.657794075	-5.370590985	-3.116409259	0.000000000
0.409672262		-0.532669088	-1.910294333	-4.634816103	-5.355845921	-3.108406361	0.000000000
0.410671463		-0.583977971	-1.865099875	-4.611986193	-5.341191474	-3.100563878	0.000000000
0.411670663		-0.635381644	-1.820210492	-4.589308574	-5.326632003	-3.092883178	0.000000000
0.412669864		-0.686880127	-1.775612952	-4.566772123	-5.312156979	-3.085355545	0.000000000
0.413669065		-0.738463723	-1.731318179	-4.544387895	-5.297777393	-3.077986797	0.000000000
0.414668265		-0.790134336	-1.687309410	-4.522141513	-5.283479572	-3.070766208	0.000000000
0.415667466		-0.841884081	-1.643592633	-4.500039489	-5.269270106	-3.063696577	0.000000000
0.416666667		-0.893707269	-1.600170034	-4.478084839	-5.255152205	-3.056778587	0.000000000
0.417665867		-0.945602411	-1.557031922	-4.456269663	-5.241118484	-3.050005620	0.000000000
0.418665068		-0.997564065	-1.514179817	-4.434596353	-5.227171554	-3.043377947	0.000000000
0.419664269		-1.049588440	-1.471610685	-4.413063111	-5.213309960	-3.036893049	0.000000000
0.420663469		-1.101670003	-1.429327378	-4.391673538	-5.199537491	-3.030552102	0.000000000
0.421662670		-1.153806218	-1.387322894	-4.370422179	-5.185849151	-3.024350111	0.000000000
0.422661871		-1.205992503	-1.345596515	-4.349309340	-5.172245533	-3.018285973	0.000000000
0.423661071		-1.258224875	-1.304146475	-4.328334362	-5.158726301	-3.012358003	0.000000000
0.424660272		-1.310500808	-1.262966758	-4.307492663	-5.145287309	-3.006561884	0.000000000
0.425659472		-1.362815045	-1.222059192	-4.286786872	-5.131931417	-3.000898131	0.000000000
0.426658673		-1.415164920	-1.181418286	-4.266212875	-5.118654934	-2.995362754	0.000000000
0.427657874		-1.467545807	-1.141044429	-4.245771960	-5.105459420	-2.989955404	0.000000000
0.428657074		-1.519954327	-1.100934414	-4.225462099	-5.092343215	-2.984673514	0.000000000
0.429656275		-1.572386242	-1.061087870	-4.205283864	-5.079307184	-2.979516290	0.000000000
0.430655476		-1.624838033	-1.021501996	-4.185235582	-5.066350014	-2.974481406	0.000000000
0.431654676		-1.677306156	-0.982174602	-4.165316134	-5.053470931	-2.969566956	0.000000000
0.432653877		-1.729787754	-0.943101497	-4.145522549	-5.040667360	-2.964769790	0.000000000
0.433653078		-1.782278655	-0.904282416	-4.125855463	-5.027940232	-2.960089191	0.000000000
0.434652278		-1.834776302	-0.865712587	-4.106311350	-5.015286434	-2.955521668	0.000000000
0.435651479		-1.887275735	-0.827394324	-4.086893205	-5.002709191	-2.951068114	0.000000000
0.436650679		-1.939774371	-0.789323276	-4.067597873	-4.990205748	-2.946725317	0.000000000
0.437649880		-1.992267096	-0.751501994	-4.048428554	-4.977779531	-2.942494294	0.000000000
0.438649081		-2.044754414	-0.713917430	-4.029374049	-4.965419966	-2.938366465	0.000000000
0.439648281		-2.097231250	-0.676572708	-4.010438066	-4.953130970	-2.934343248	0.000000000
0.440647482		-2.149693655	-0.639468061	-3.991621641	-4.940913861	-2.930424304	0.000000000
0.441646683		-2.202138556	-0.602600831	-3.972923133	-4.928767356	-2.926607469	0.000000000
0.442645883		-2.254563246	-0.565967726	-3.954340302	-4.916689589	-2.922890216	0.000000000
0.443645084		-2.306964164	-0.529567861	-3.935873128	-4.904680848	-2.919271500	0.000000000
0.444644285		-2.359338487	-0.493398491	-3.917519857	-4.892739739	-2.915749143	0.000000000
0.445643485		-2.411683248	-0.457457395	-3.899279216	-4.880865332	-2.912321298	0.000000000
0.446642686		-2.463995254	-0.421743053	-3.881150567	-4.869057312	-2.908986547	0.000000000
0.447641886		-2.516271655	-0.386253161	-3.863132540	-4.857314652	-2.905743002	0.000000000
0.448641087		-2.568509413	-0.350986021	-3.845224314	-4.845636862	-2.902589153	0.000000000
0.449640288		-2.620705708	-0.315939481	-3.827424642	-4.834023029	-2.899523215	0.000000000
0.450639488		-2.672857634	-0.281113780	-3.809734480	-4.822474389	-2.896545071	0.000000000
0.451638689		-2.724962427	-0.246502420	-3.792148540	-4.810986094	-2.893649870	0.000000000
0.452637890		-2.777017192	-0.212105538	-3.774667665	-4.799559266	-2.890837415	0.000000000
0.453637090		-2.829018917	-0.177921698	-3.757291234	-4.788193599	-2.888106362	0.000000000
0.454636291		-2.880964690	-0.143947452	-3.740016756	-4.776886964	-2.885453966	0.000000000
0.455635492		-2.932851469	-0.110181563	-3.722843775	-4.765639213	-2.882879005	0.000000000
0.456634692		-2.984676723	-0.076620952	-3.705770125	-4.754448532	-2.880379083	0.000000000
0.457633893		-3.036439392	-0.043262134	-3.688793255	-4.743312725	-2.877951877	0.000000000
0.458633094		-3.088138999	-0.010102749	-3.671911643	-4.732230604	-2.875595999	0.000000000
0.459632294		-3.139778724	0.022869437	-3.655114618	-4.721192061	-2.873303991	0.000000000
0.460631495		-3.191359756	0.055658801	-3.638398777	-4.710194066	-2.871073449	0.000000000
0.461630695		-3.242884944	0.088273467	-3.621757228	-4.699230189	-2.868899724	0.000000000
0.462629896		-3.294357273	0.120723310	-3.605181456	-4.688292414	-2.866776958	0.000000000
0.463629097		-3.345779911	0.153018462	-3.588662693	-4.677372475	-2.864699154	0.000000000
0.464628297		-3.397156654	0.185170904	-3.572190448	-4.666460424	-2.862659155	0.000000000
0.465627498		-3.448490883	0.217191532	-3.555755228	-4.655547283	-2.860650465	0.000000000
0.466626699		-3.499788397	0.249099099	-3.539340238	-4.644616952	-2.858661622	0.000000000
0.467625899		-3.551051846	0.280902543	-3.522937785	-4.633662200	-2.856687322	0.000000000
0.468625100		-3.602287893	0.312624886	-3.506527096	-4.622663041	-2.854713286	0.000000000
0.469624301		-3.653499488	0.344276318	-3.490099296	-4.611611086	-2.852733388	0.000000000
0.470623501		-3.704693159	0.375881128	-3.473632417	-4.600485177	-2.850732406	0.000000000
0.471622702		-3.755874704	0.407458150	-3.457109538	-4.589269070	-2.848698790	0.000000000
0.472621902		-3.807045872	0.439020141	-3.440519393	-4.577952038	-2.846624291	0.000000000
0.473621103		-3.858213355	0.470590977	-3.423840361	-4.566513247	-2.844493996	0.000000000
0.474620304		-3.909382259	0.502191797	-3.407053362	-4.554934338	-2.842294540	0.000000000
0.475619504		-3.960560959	0.533852681	-3.390130987	-4.543188823	-2.840007022	0.000000000
0.476618705		-4.011747971	0.565579493	-3.373068365	-4.531272206	-2.837627262	0.000000000
0.477617906		-4.062951335	0.597402839	-3.355837584	-4.519157499	-2.835135895	0.000000000
0.478617106		-4.114175974	0.629346085	-3.338417467	-4.506824289	-2.832517911	0.000000000
0.479616307		-4.165426801	0.661433199	-3.320786273	-4.494251605	-2.829757870	0.000000000
0.480615508		-4.216708489	0.693688369	-3.302922047	-4.481418269	-2.826840109	0.000000000
0.481614708		-4.268025267	0.726134560	-3.284803974	-4.468304210	-2.823749723	0.000000000
0.482613909		-4.319381345	0.758796125	-3.266409936	-4.454888085	-2.820470810	0.000000000
0.483613110		-4.370780988	0.791697355	-3.247717873	-4.441148604	-2.816987527	0.000000000
0.484612310		-4.422227981	0.824862541	-3.228705719	-4.427064471	-2.813283907	0.000000000
0.485611511		-4.473725739	0.858314783	-3.209352511	-4.412615467	-2.809344734	0.000000000
0.486610711		-4.525278172	0.892079390	-3.189635233	-4.397779364	-2.805153345	0.000000000
0.487609912		-4.576887483	0.926177351	-3.169534882	-4.382537850	-2.800695716	0.000000000
0.488609113		-4.628557355	0.960633725	-3.149028667	-4.366868920	-2.795955304	0.000000000
0.489608313		-4.680289770	0.995469825	-3.128097281	-4.350753963	-2.790917797	0.000000000
0.490607514		-4.732087082	1.030707706	-3.106720725	-4.334173698	-2.785568450	0.000000000
0.491606715		-4.783952189	1.066370887	-3.084877640	-4.317107511	-2.779891613	0.000000000
0.492605915		-4.835886343	1.102479078	-3.062550206	-4.299538247	-2.773873930	0.000000000
0.493605116		-4.887891079	1.139052531	-3.039720104	-4.281448263	-2.767501729	0.000000000
0.494604317		-4.939967294	1.176109970	-3.016370432	-4.262821298	-2.760762263	0.000000000
0.495603517		-4.992115876	1.213669918	-2.992484479	-4.243641282	-2.753642930	0.000000000
0.496602718		-5.044338182	1.251752367	-2.968044164	-4.223890805	-2.746130196	0.000000000
0.497601918		-5.096633052	1.290369256	-2.943038912	-4.203559791	-2.738215625	0.000000000
0.498601119		-5.149002303	1.329542264	-2.917449069	-4.182629296	-2.729884601	0.000000000
0.499600320		-5.201443395	1.369278351	-2.891268700	-4.161093778	-2.721131880	0.000000000
0.500599520		-5.253958020	1.409598732	-2.864478588	-4.138934721	-2.711943149	0.000000000
0.501598721		-5.306543090	1.450507791	-2.837075196	-4.116148929	-2.702314856	0.000000000
0.502597922		-5.359198304	1.492021172	-2.809044520	-4.092722991	-2.692236161	0.000000000
0.503597122		-5.411923062	1.534148104	-2.780378468	-4.068649246	-2.681700668	0.000000000
0.504596323		-5.464715386	1.576897564	-2.751069250	-4.043920355	-2.670701857	0.000000000
0.505595524		-5.517573461	1.620277170	-2.721110320	-4.018530189	-2.659234200	0.000000000
0.506594724		-5.570494925	1.664292874	-2.690496686	-3.992474137	-2.647293218	0.000000000
0.507593925		-5.623478090	1.708950735	-2.659223252	-3.965747485	-2.634874523	0.000000000
0.508593126		-5.676520022	1.754253933	-2.627287611	-3.938348156	-2.621975464	0.000000000
0.509592326		-5.729618443	1.800205844	-2.594687166	-3.910273880	-2.608593411	0.000000000
0.510591527		-5.782770423	1.846807872	-2.561421166	-3.881524196	-2.594726978	0.000000000
0.511590727		-5.835972937	1.894060191	-2.527489997	-3.852099753	-2.580375624	0.000000000
0.512589928		-5.889223191	1.941962748	-2.492894261	-3.822001414	-2.565539029	0.000000000
0.513589129		-5.942517826	1.990513199	-2.457636686	-3.791232118	-2.550218358	0.000000000
0.514588329		-5.995853867	2.039709360	-2.421719856	-3.759794666	-2.534414757	0.000000000
0.515587530		-6.049228690	2.089548509	-2.385146851	-3.727692341	-2.518129843	0.000000000
0.516586731		-6.102638678	2.140025309	-2.347923183	-3.694930804	-2.501366839	0.000000000
0.517585931		-6.156082770	2.191138226	-2.310050818	-3.661512251	-2.484126903	0.000000000
0.518585132		-6.209558025	2.242881134	-2.271535996	-3.627443053	-2.466413985	0.000000000
0.519584333		-6.263062671	2.295249471	-2.232383499	-3.592728156	-2.448231214	0.000000000
0.520583533		-6.316598366	2.348244151	-2.192592993	-3.557367505	-2.429578678	0.000000000
0.521582734		-6.370158098	2.401849121	-2.152179962	-3.521376504	-2.410466361	0.000000000
0.522581934		-6.423745833	2.456068359	-2.111141206	-3.484752295	-2.390892744	0.000000000
0.523581135		-6.477362376	2.510900388	-2.069478611	-3.447496987	-2.370859397	0.000000000
0.524580336		-6.531009719	2.566346231	-2.027191720	-3.409610397	-2.350366401	0.000000000
0.525579536		-6.584684774	2.622396525	-1.984289756	-3.371101807	-2.329419953	0.000000000
0.526578737		-6.638386710	2.679047088	-1.940777106	-3.331975765	-2.308023123	0.000000000
0.527577938		-6.692118843	2.736303002	-1.896649509	-3.292228364	-2.286173429	0.000000000
0.528577138		-6.745875975	2.794151920	-1.851918949	-3.251871579	-2.263878646	0.000000000
0.529576339		-6.799653443	2.852583134	-1.806595877	-3.210915884	-2.241145517	0.000000000
0.530575540		-6.853454829	2.911603666	-1.760674195	-3.169355564	-2.217970231	0.000000000
0.531574740		-6.907272602	2.971197140	-1.714169622	-3.127206239	-2.194362831	0.000000000
0.532573941		-6.961101118	3.031351273	-1.667094045	-3.084479778	-2.170330917	0.000000000
0.533573141		-7.014938210	3.092061050	-1.619452567	-3.041181412	-2.145877785	0.000000000
0.534572342		-7.068775768	3.153308404	-1.571262447	-2.997328256	-2.121014517	0.000000000
0.535571543		-7.122609104	3.215082131	-1.522534537	-2.952931156	-2.095748166	0.000000000
0.536570743		-7.176432835	3.277368957	-1.473281604	-2.908002824	-2.070087076	0.000000000
0.537569944		-7.230238789	3.340148972	-1.423522591	-2.862562012	-2.044043605	0.000000000
0.538569145		-7.284020007	3.403404019	-1.373274795	-2.816625853	-2.017629159	0.000000000
0.539568345		-7.337771230	3.467118962	-1.322552680	-2.770208708	-1.990853414	0.000000000
0.540567546		-7.391485930	3.531275111	-1.271374009	-2.723328158	-1.963728247	0.000000000
0.541566747		-7.445158597	3.595855330	-1.219755087	-2.676000351	-1.936264676	0.000000000
0.542565947		-7.498781872	3.660837714	-1.167716646	-2.628245762	-1.908476642	0.000000000
0.543565148		-7.552350023	3.726203271	-1.115276688	-2.580082189	-1.880376407	0.000000000
0.544564349		-7.605855987	3.791929499	-1.062456477	-2.531530614	-1.851978395	0.000000000
0.545563549		-7.659294493	3.857997285	-1.009274097	-2.482608904	-1.823295052	0.000000000
0.546562750		-7.712659668	3.924385690	-0.955749322	-2.433336573	-1.794339968	0.000000000
0.547561950		-7.765946402	3.991075102	-0.901900672	-2.383731901	-1.765125968	0.000000000
0.548561151		-7.819149225	4.058044980	-0.847747522	-2.333814134	-1.735666475	0.000000000
0.549560352		-7.872262744	4.125271640	-0.793312159	-2.283603750	-1.705976753	0.000000000
0.550559552		-7.925283554	4.192732221	-0.738615293	-2.233117756	-1.676071096	0.000000000
0.551558753		-7.978206514	4.260389468	-0.683682970	-2.182367141	-1.645966789	0.000000000
0.552557954		-8.031036660	4.328238629	-0.628509297	-2.131352952	-1.615665070	0.000000000
0.553557154		-8.083770512	4.396242878	-0.573111242	-2.080084559	-1.585180859	0.000000000
0.554556355		-8.136405982	4.464372486	-0.517497169	-2.028572718	-1.554525846	0.000000000
0.555555556		-8.188945590	4.532611214	-0.461672815	-1.976817057	-1.523706062	0.000000000
0.556554756		-8.241388261	4.600936524	-0.405649733	-1.924825449	-1.492731730	0.000000000
0.557553957		-8.293734316	4.669329040	-0.349435951	-1.872602539	-1.461610942	0.000000000
0.558553157		-8.345982717	4.737765852	-0.293042260	-1.820155605	-1.430353682	0.000000000
0.559552358		-8.398146516	4.806257148	-0.236448577	-1.767461691	-1.398949909	0.000000000
0.560551559		-8.450224121	4.874779230	-0.179666018	-1.714528199	-1.367409777	0.000000000
0.561550759		-8.502218021	4.943318084	-0.122696476	-1.661353444	-1.335737464	0.000000000
0.562549960		-8.554131947	5.011862911	-0.065538666	-1.607932568	-1.303935068	0.000000000
0.563549161		-8.605968523	5.080400751	-0.008193114	-1.554262407	-1.272005823	0.000000000
0.564548361		-8.657732297	5.148922804	0.049343528	-1.500336000	-1.239950491	0.000000000
0.565547562		-8.709431421	5.217430608	0.107084983	-1.446136005	-1.207762959	0.000000000
0.566546763		-8.761068219	5.285911164	0.165030755	-1.391659173	-1.175446368	0.000000000
0.567545963		-8.812652947	5.354366196	0.223195029	-1.336887620	-1.142994836	0.000000000
0.568545164		-8.864189265	5.422783431	0.281578281	-1.281817028	-1.110411145	0.000000000
0.569544365		-8.915691339	5.491162756	0.340192949	-1.226431236	-1.077691717	0.000000000
0.570543565		-8.967167238	5.559494716	0.399042574	-1.170722787	-1.044838184	0.000000000
0.571542766		-9.018628695	5.627774931	0.458135289	-1.114679803	-1.011849569	0.000000000
0.572541966		-9.070087903	5.695998384	0.517478934	-1.058290580	-0.978725291	0.000000000
0.573541167		-9.121557028	5.764159592	0.577080762	-1.001544040	-0.945465179	0.000000000
0.574540368		-9.173050050	5.832252018	0.636947024	-0.944430091	-0.912070275	0.000000000
0.575539568		-9.224582093	5.900269394	0.697084084	-0.886938573	-0.878541797	0.000000000
0.576538769		-9.276168173	5.968204312	0.757497863	-0.829059530	-0.844881382	0.000000000
0.577537970		-9.327827245	6.036052588	0.818195153	-0.770782924	-0.811090607	0.000000000
0.578537170		-9.379576856	6.103806905	0.879181649	-0.712099119	-0.777171855	0.000000000
0.579536371		-9.431427495	6.171456357	0.940460529	-0.653000653	-0.743127816	0.000000000
0.580535572		-9.483419602	6.239000094	1.002039142	-0.593477813	-0.708964545	0.000000000
0.581534772		-9.535568777	6.306423327	1.063916489	-0.533527400	-0.674689090	0.000000000
0.582533973		-9.587901000	6.373715029	1.126093269	-0.473145196	-0.640309474	0.000000000
0.583533173		-9.640438448	6.440851963	1.188558511	-0.412338482	-0.605841614	0.000000000
0.584532374		-9.693215993	6.507834034	1.251322140	-0.351094329	-0.571288537	0.000000000
0.585531575		-9.746261891	6.574647193	1.314380943	-0.289412693	-0.536661612	0.000000000
0.586530775		-9.799605477	6.641275352	1.377729508	-0.227295781	-0.501974100	0.000000000
0.587529976		-9.853272530	6.707694796	1.441354489	-0.164753833	-0.467244270	0.000000000
